time;Sp;Ipg1;Ipg2;Sc;Icg1;Icg2;N;
32450;0.998523;63.7794;734.618;0.000517794;2.98561e-16;0.3809;799.778;
32460;0.998524;63.7792;734.619;0.000516649;2.94937e-16;0.380059;799.778;
32470;0.998525;63.7789;734.62;0.000515507;2.91358e-16;0.379219;799.778;
32480;0.998526;63.7787;734.622;0.000514368;2.87822e-16;0.378381;799.778;
32490;0.998527;63.7785;734.623;0.000513231;2.84329e-16;0.377545;799.778;
32500;0.998528;63.7782;734.624;0.000512097;2.80878e-16;0.376711;799.778;
32510;0.99853;63.778;734.625;0.000510966;2.77469e-16;0.375878;799.778;
32520;0.998531;63.7778;734.626;0.000509836;2.74101e-16;0.375048;799.778;
32530;0.998532;63.7775;734.627;0.00050871;2.70775e-16;0.374219;799.778;
32540;0.998533;63.7773;734.628;0.000507585;2.67489e-16;0.373392;799.778;
32550;0.998534;63.7771;734.629;0.000506464;2.64242e-16;0.372567;799.778;
32560;0.998535;63.7769;734.63;0.000505344;2.61035e-16;0.371744;799.778;
32570;0.998536;63.7766;734.632;0.000504227;2.57867e-16;0.370922;799.778;
32580;0.998537;63.7764;734.633;0.000503113;2.54737e-16;0.370103;799.778;
32590;0.998538;63.7762;734.634;0.000502001;2.51646e-16;0.369285;799.778;
32600;0.998539;63.776;734.635;0.000500892;2.48592e-16;0.368469;799.778;
32610;0.99854;63.7757;734.636;0.000499785;2.45575e-16;0.367655;799.778;
32620;0.998541;63.7755;734.637;0.00049868;2.42594e-16;0.366843;799.778;
32630;0.998542;63.7753;734.638;0.000497578;2.3965e-16;0.366032;799.778;
32640;0.998543;63.7751;734.639;0.000496479;2.36741e-16;0.365223;799.778;
32650;0.998544;63.7748;734.64;0.000495381;2.33868e-16;0.364416;799.779;
32660;0.998545;63.7746;734.641;0.000494287;2.3103e-16;0.363611;799.779;
32670;0.998546;63.7744;734.642;0.000493194;2.28226e-16;0.362808;799.779;
32680;0.998547;63.7742;734.643;0.000492104;2.25456e-16;0.362006;799.779;
32690;0.998548;63.7739;734.645;0.000491017;2.2272e-16;0.361206;799.779;
32700;0.998549;63.7737;734.646;0.000489932;2.20017e-16;0.360408;799.779;
32710;0.99855;63.7735;734.647;0.000488849;2.17347e-16;0.359611;799.779;
32720;0.998551;63.7733;734.648;0.000487768;2.14709e-16;0.358817;799.779;
32730;0.998552;63.7731;734.649;0.00048669;2.12103e-16;0.358024;799.779;
32740;0.998553;63.7728;734.65;0.000485615;2.09529e-16;0.357233;799.779;
32750;0.998554;63.7726;734.651;0.000484542;2.06986e-16;0.356443;799.779;
32760;0.998555;63.7724;734.652;0.000483471;2.04474e-16;0.355656;799.779;
32770;0.998556;63.7722;734.653;0.000482402;2.01992e-16;0.35487;799.779;
32780;0.998557;63.772;734.654;0.000481336;1.9954e-16;0.354086;799.779;
32790;0.998558;63.7718;734.655;0.000480272;1.97119e-16;0.353303;799.779;
32800;0.998559;63.7715;734.656;0.000479211;1.94726e-16;0.352523;799.779;
32810;0.99856;63.7713;734.657;0.000478152;1.92363e-16;0.351744;799.779;
32820;0.998561;63.7711;734.658;0.000477095;1.90028e-16;0.350967;799.779;
32830;0.998562;63.7709;734.659;0.000476041;1.87722e-16;0.350191;799.779;
32840;0.998563;63.7707;734.66;0.000474989;1.85444e-16;0.349417;799.779;
32850;0.998564;63.7705;734.661;0.000473939;1.83193e-16;0.348645;799.779;
32860;0.998565;63.7703;734.662;0.000472892;1.8097e-16;0.347875;799.78;
32870;0.998566;63.7701;734.663;0.000471847;1.78773e-16;0.347106;799.78;
32880;0.998566;63.7698;734.664;0.000470804;1.76604e-16;0.346339;799.78;
32890;0.998567;63.7696;734.665;0.000469763;1.7446e-16;0.345574;799.78;
32900;0.998568;63.7694;734.666;0.000468725;1.72343e-16;0.34481;799.78;
32910;0.998569;63.7692;734.667;0.000467689;1.70251e-16;0.344048;799.78;
32920;0.99857;63.769;734.668;0.000466656;1.68185e-16;0.343288;799.78;
32930;0.998571;63.7688;734.669;0.000465624;1.66144e-16;0.342529;799.78;
32940;0.998572;63.7686;734.67;0.000464595;1.64127e-16;0.341773;799.78;
32950;0.998573;63.7684;734.671;0.000463568;1.62136e-16;0.341017;799.78;
32960;0.998574;63.7682;734.672;0.000462544;1.60168e-16;0.340264;799.78;
32970;0.998575;63.768;734.674;0.000461522;1.58224e-16;0.339512;799.78;
32980;0.998576;63.7678;734.675;0.000460502;1.56304e-16;0.338762;799.78;
32990;0.998577;63.7675;734.676;0.000459484;1.54407e-16;0.338013;799.78;
33000;0.998578;63.7673;734.676;0.000458469;1.52533e-16;0.337266;799.78;
33010;0.998579;63.7671;734.677;0.000457455;1.50681e-16;0.336521;799.78;
33020;0.99858;63.7669;734.678;0.000456444;1.48853e-16;0.335777;799.78;
33030;0.998581;63.7667;734.679;0.000455436;1.47046e-16;0.335035;799.78;
33040;0.998582;63.7665;734.68;0.000454429;1.45261e-16;0.334295;799.78;
33050;0.998582;63.7663;734.681;0.000453425;1.43498e-16;0.333556;799.78;
33060;0.998583;63.7661;734.682;0.000452423;1.41757e-16;0.332819;799.78;
33070;0.998584;63.7659;734.683;0.000451423;1.40036e-16;0.332084;799.78;
33080;0.998585;63.7657;734.684;0.000450425;1.38337e-16;0.33135;799.78;
33090;0.998586;63.7655;734.685;0.00044943;1.36658e-16;0.330618;799.781;
33100;0.998587;63.7653;734.686;0.000448436;1.34999e-16;0.329887;799.781;
33110;0.998588;63.7651;734.687;0.000447445;1.33361e-16;0.329158;799.781;
33120;0.998589;63.7649;734.688;0.000446456;1.31742e-16;0.328431;799.781;
33130;0.99859;63.7647;734.689;0.00044547;1.30143e-16;0.327705;799.781;
33140;0.998591;63.7645;734.69;0.000444485;1.28564e-16;0.326981;799.781;
33150;0.998592;63.7643;734.691;0.000443503;1.27003e-16;0.326259;799.781;
33160;0.998593;63.7641;734.692;0.000442523;1.25462e-16;0.325538;799.781;
33170;0.998593;63.7639;734.693;0.000441545;1.23939e-16;0.324818;799.781;
33180;0.998594;63.7637;734.694;0.000440569;1.22435e-16;0.324101;799.781;
33190;0.998595;63.7635;734.695;0.000439595;1.20949e-16;0.323384;799.781;
33200;0.998596;63.7633;734.696;0.000438624;1.19481e-16;0.32267;799.781;
33210;0.998597;63.7631;734.697;0.000437654;1.18031e-16;0.321957;799.781;
33220;0.998598;63.7629;734.698;0.000436687;1.16599e-16;0.321245;799.781;
33230;0.998599;63.7627;734.699;0.000435722;1.15184e-16;0.320535;799.781;
33240;0.9986;63.7625;734.7;0.000434759;1.13786e-16;0.319827;799.781;
33250;0.998601;63.7623;734.701;0.000433798;1.12405e-16;0.31912;799.781;
33260;0.998601;63.7621;734.702;0.000432839;1.1104e-16;0.318415;799.781;
33270;0.998602;63.7619;734.703;0.000431883;1.09693e-16;0.317712;799.781;
33280;0.998603;63.7617;734.704;0.000430928;1.08361e-16;0.31701;799.781;
33290;0.998604;63.7616;734.704;0.000429976;1.07046e-16;0.316309;799.781;
33300;0.998605;63.7614;734.705;0.000429026;1.05747e-16;0.31561;799.781;
33310;0.998606;63.7612;734.706;0.000428078;1.04464e-16;0.314913;799.781;
33320;0.998607;63.761;734.707;0.000427131;1.03196e-16;0.314217;799.781;
33330;0.998608;63.7608;734.708;0.000426187;1.01943e-16;0.313522;799.782;
33340;0.998608;63.7606;734.709;0.000425246;1.00706e-16;0.31283;799.782;
33350;0.998609;63.7604;734.71;0.000424306;9.94839e-17;0.312138;799.782;
33360;0.99861;63.7602;734.711;0.000423368;9.82765e-17;0.311449;799.782;
33370;0.998611;63.76;734.712;0.000422432;9.70838e-17;0.31076;799.782;
33380;0.998612;63.7598;734.713;0.000421499;9.59055e-17;0.310074;799.782;
33390;0.998613;63.7596;734.714;0.000420567;9.47415e-17;0.309389;799.782;
33400;0.998614;63.7595;734.715;0.000419638;9.35917e-17;0.308705;799.782;
33410;0.998614;63.7593;734.716;0.00041871;9.24558e-17;0.308023;799.782;
33420;0.998615;63.7591;734.716;0.000417785;9.13337e-17;0.307342;799.782;
33430;0.998616;63.7589;734.717;0.000416862;9.02252e-17;0.306663;799.782;
33440;0.998617;63.7587;734.718;0.00041594;8.91301e-17;0.305985;799.782;
33450;0.998618;63.7585;734.719;0.000415021;8.80484e-17;0.305309;799.782;
33460;0.998619;63.7583;734.72;0.000414104;8.69798e-17;0.304634;799.782;
33470;0.998619;63.7581;734.721;0.000413189;8.59241e-17;0.303961;799.782;
33480;0.99862;63.758;734.722;0.000412275;8.48813e-17;0.30329;799.782;
33490;0.998621;63.7578;734.723;0.000411364;8.38511e-17;0.302619;799.782;
33500;0.998622;63.7576;734.724;0.000410455;8.28334e-17;0.301951;799.782;
33510;0.998623;63.7574;734.725;0.000409548;8.18281e-17;0.301283;799.782;
33520;0.998624;63.7572;734.725;0.000408643;8.0835e-17;0.300618;799.782;
33530;0.998625;63.757;734.726;0.00040774;7.98539e-17;0.299953;799.782;
33540;0.998625;63.7569;734.727;0.000406839;7.88848e-17;0.29929;799.782;
33550;0.998626;63.7567;734.728;0.000405939;7.79274e-17;0.298629;799.782;
33560;0.998627;63.7565;734.729;0.000405042;7.69816e-17;0.297969;799.782;
33570;0.998628;63.7563;734.73;0.000404147;7.60473e-17;0.297311;799.782;
33580;0.998629;63.7561;734.731;0.000403254;7.51243e-17;0.296654;799.783;
33590;0.998629;63.756;734.732;0.000402363;7.42125e-17;0.295998;799.783;
33600;0.99863;63.7558;734.732;0.000401473;7.33118e-17;0.295344;799.783;
33610;0.998631;63.7556;734.733;0.000400586;7.24221e-17;0.294691;799.783;
33620;0.998632;63.7554;734.734;0.000399701;7.15431e-17;0.29404;799.783;
33630;0.998633;63.7552;734.735;0.000398817;7.06748e-17;0.29339;799.783;
33640;0.998634;63.7551;734.736;0.000397936;6.9817e-17;0.292742;799.783;
33650;0.998634;63.7549;734.737;0.000397056;6.89697e-17;0.292095;799.783;
33660;0.998635;63.7547;734.738;0.000396179;6.81326e-17;0.29145;799.783;
33670;0.998636;63.7545;734.739;0.000395303;6.73057e-17;0.290806;799.783;
33680;0.998637;63.7543;734.739;0.00039443;6.64888e-17;0.290163;799.783;
33690;0.998638;63.7542;734.74;0.000393558;6.56819e-17;0.289522;799.783;
33700;0.998638;63.754;734.741;0.000392688;6.48847e-17;0.288882;799.783;
33710;0.998639;63.7538;734.742;0.00039182;6.40972e-17;0.288244;799.783;
33720;0.99864;63.7536;734.743;0.000390954;6.33193e-17;0.287607;799.783;
33730;0.998641;63.7535;734.744;0.00039009;6.25508e-17;0.286971;799.783;
33740;0.998642;63.7533;734.744;0.000389228;6.17917e-17;0.286337;799.783;
33750;0.998642;63.7531;734.745;0.000388368;6.10417e-17;0.285704;799.783;
33760;0.998643;63.7529;734.746;0.00038751;6.03009e-17;0.285073;799.783;
33770;0.998644;63.7528;734.747;0.000386653;5.9569e-17;0.284443;799.783;
33780;0.998645;63.7526;734.748;0.000385799;5.8846e-17;0.283814;799.783;
33790;0.998645;63.7524;734.749;0.000384946;5.81318e-17;0.283187;799.783;
33800;0.998646;63.7522;734.75;0.000384095;5.74263e-17;0.282561;799.783;
33810;0.998647;63.7521;734.75;0.000383246;5.67293e-17;0.281937;799.783;
33820;0.998648;63.7519;734.751;0.000382399;5.60408e-17;0.281314;799.783;
33830;0.998649;63.7517;734.752;0.000381554;5.53607e-17;0.280692;799.783;
33840;0.998649;63.7516;734.753;0.000380711;5.46888e-17;0.280072;799.784;
33850;0.99865;63.7514;734.754;0.000379869;5.4025e-17;0.279453;799.784;
33860;0.998651;63.7512;734.754;0.00037903;5.33693e-17;0.278836;799.784;
33870;0.998652;63.751;734.755;0.000378192;5.27216e-17;0.278219;799.784;
33880;0.998652;63.7509;734.756;0.000377356;5.20817e-17;0.277605;799.784;
33890;0.998653;63.7507;734.757;0.000376522;5.14496e-17;0.276991;799.784;
33900;0.998654;63.7505;734.758;0.00037569;5.08252e-17;0.276379;799.784;
33910;0.998655;63.7504;734.759;0.00037486;5.02083e-17;0.275768;799.784;
33920;0.998656;63.7502;734.759;0.000374031;4.9599e-17;0.275159;799.784;
33930;0.998656;63.75;734.76;0.000373205;4.8997e-17;0.274551;799.784;
33940;0.998657;63.7499;734.761;0.00037238;4.84023e-17;0.273944;799.784;
33950;0.998658;63.7497;734.762;0.000371557;4.78149e-17;0.273339;799.784;
33960;0.998659;63.7495;734.763;0.000370736;4.72346e-17;0.272735;799.784;
33970;0.998659;63.7494;734.763;0.000369916;4.66613e-17;0.272132;799.784;
33980;0.99866;63.7492;734.764;0.000369099;4.6095e-17;0.271531;799.784;
33990;0.998661;63.749;734.765;0.000368283;4.55355e-17;0.270931;799.784;
34000;0.998662;63.7489;734.766;0.000367469;4.49829e-17;0.270332;799.784;
34010;0.998662;63.7487;734.767;0.000366657;4.44369e-17;0.269735;799.784;
34020;0.998663;63.7485;734.767;0.000365847;4.38976e-17;0.269138;799.784;
34030;0.998664;63.7484;734.768;0.000365038;4.33648e-17;0.268544;799.784;
34040;0.998665;63.7482;734.769;0.000364231;4.28385e-17;0.26795;799.784;
34050;0.998665;63.748;734.77;0.000363426;4.23186e-17;0.267358;799.784;
34060;0.998666;63.7479;734.771;0.000362623;4.1805e-17;0.266767;799.784;
34070;0.998667;63.7477;734.771;0.000361822;4.12976e-17;0.266178;799.784;
34080;0.998667;63.7476;734.772;0.000361022;4.07964e-17;0.26559;799.784;
34090;0.998668;63.7474;734.773;0.000360224;4.03012e-17;0.265003;799.784;
34100;0.998669;63.7472;734.774;0.000359428;3.98121e-17;0.264417;799.784;
34110;0.99867;63.7471;734.775;0.000358633;3.93289e-17;0.263833;799.784;
34120;0.99867;63.7469;734.775;0.000357841;3.88516e-17;0.26325;799.784;
34130;0.998671;63.7468;734.776;0.00035705;3.83801e-17;0.262668;799.785;
34140;0.998672;63.7466;734.777;0.000356261;3.79143e-17;0.262087;799.785;
34150;0.998673;63.7464;734.778;0.000355473;3.74541e-17;0.261508;799.785;
34160;0.998673;63.7463;734.778;0.000354688;3.69995e-17;0.26093;799.785;
34170;0.998674;63.7461;734.779;0.000353904;3.65505e-17;0.260354;799.785;
34180;0.998675;63.746;734.78;0.000353122;3.61069e-17;0.259778;799.785;
34190;0.998675;63.7458;734.781;0.000352341;3.56686e-17;0.259204;799.785;
34200;0.998676;63.7456;734.781;0.000351563;3.52357e-17;0.258632;799.785;
34210;0.998677;63.7455;734.782;0.000350786;3.48081e-17;0.25806;799.785;
34220;0.998678;63.7453;734.783;0.00035001;3.43856e-17;0.25749;799.785;
34230;0.998678;63.7452;734.784;0.000349237;3.39683e-17;0.256921;799.785;
34240;0.998679;63.745;734.785;0.000348465;3.3556e-17;0.256353;799.785;
34250;0.99868;63.7449;734.785;0.000347695;3.31488e-17;0.255786;799.785;
34260;0.99868;63.7447;734.786;0.000346926;3.27464e-17;0.255221;799.785;
34270;0.998681;63.7445;734.787;0.000346159;3.2349e-17;0.254657;799.785;
34280;0.998682;63.7444;734.788;0.000345394;3.19564e-17;0.254094;799.785;
34290;0.998683;63.7442;734.788;0.000344631;3.15685e-17;0.253533;799.785;
34300;0.998683;63.7441;734.789;0.000343869;3.11854e-17;0.252973;799.785;
34310;0.998684;63.7439;734.79;0.000343109;3.08069e-17;0.252414;799.785;
34320;0.998685;63.7438;734.791;0.000342351;3.0433e-17;0.251856;799.785;
34330;0.998685;63.7436;734.791;0.000341594;3.00637e-17;0.251299;799.785;
34340;0.998686;63.7435;734.792;0.000340839;2.96988e-17;0.250744;799.785;
34350;0.998687;63.7433;734.793;0.000340086;2.93383e-17;0.25019;799.785;
34360;0.998687;63.7432;734.793;0.000339334;2.89823e-17;0.249637;799.785;
34370;0.998688;63.743;734.794;0.000338584;2.86305e-17;0.249085;799.785;
34380;0.998689;63.7429;734.795;0.000337836;2.8283e-17;0.248535;799.785;
34390;0.99869;63.7427;734.796;0.000337089;2.79397e-17;0.247985;799.785;
34400;0.99869;63.7426;734.796;0.000336344;2.76006e-17;0.247437;799.785;
34410;0.998691;63.7424;734.797;0.000335601;2.72657e-17;0.246891;799.785;
34420;0.998692;63.7423;734.798;0.000334859;2.69347e-17;0.246345;799.785;
34430;0.998692;63.7421;734.799;0.000334119;2.66078e-17;0.245801;799.786;
34440;0.998693;63.742;734.799;0.000333381;2.62849e-17;0.245257;799.786;
34450;0.998694;63.7418;734.8;0.000332644;2.59659e-17;0.244715;799.786;
34460;0.998694;63.7417;734.801;0.000331909;2.56507e-17;0.244175;799.786;
34470;0.998695;63.7415;734.801;0.000331175;2.53394e-17;0.243635;799.786;
34480;0.998696;63.7414;734.802;0.000330443;2.50319e-17;0.243097;799.786;
34490;0.998696;63.7412;734.803;0.000329713;2.47281e-17;0.242559;799.786;
34500;0.998697;63.7411;734.804;0.000328984;2.4428e-17;0.242023;799.786;
34510;0.998698;63.7409;734.804;0.000328257;2.41315e-17;0.241488;799.786;
34520;0.998698;63.7408;734.805;0.000327532;2.38386e-17;0.240955;799.786;
34530;0.998699;63.7406;734.806;0.000326808;2.35493e-17;0.240422;799.786;
34540;0.9987;63.7405;734.806;0.000326085;2.32635e-17;0.239891;799.786;
34550;0.9987;63.7403;734.807;0.000325365;2.29811e-17;0.239361;799.786;
34560;0.998701;63.7402;734.808;0.000324646;2.27022e-17;0.238832;799.786;
34570;0.998702;63.74;734.809;0.000323928;2.24267e-17;0.238304;799.786;
34580;0.998702;63.7399;734.809;0.000323212;2.21545e-17;0.237777;799.786;
34590;0.998703;63.7397;734.81;0.000322498;2.18856e-17;0.237252;799.786;
34600;0.998704;63.7396;734.811;0.000321785;2.162e-17;0.236728;799.786;
34610;0.998704;63.7395;734.811;0.000321074;2.13576e-17;0.236205;799.786;
34620;0.998705;63.7393;734.812;0.000320364;2.10984e-17;0.235683;799.786;
34630;0.998706;63.7392;734.813;0.000319656;2.08423e-17;0.235162;799.786;
34640;0.998706;63.739;734.813;0.00031895;2.05893e-17;0.234642;799.786;
34650;0.998707;63.7389;734.814;0.000318245;2.03394e-17;0.234123;799.786;
34660;0.998708;63.7387;734.815;0.000317541;2.00926e-17;0.233606;799.786;
34670;0.998708;63.7386;734.816;0.00031684;1.98487e-17;0.23309;799.786;
34680;0.998709;63.7385;734.816;0.000316139;1.96078e-17;0.232575;799.786;
34690;0.998709;63.7383;734.817;0.000315441;1.93698e-17;0.232061;799.786;
34700;0.99871;63.7382;734.818;0.000314743;1.91348e-17;0.231548;799.786;
34710;0.998711;63.738;734.818;0.000314048;1.89025e-17;0.231036;799.786;
34720;0.998711;63.7379;734.819;0.000313354;1.86731e-17;0.230526;799.786;
34730;0.998712;63.7377;734.82;0.000312661;1.84465e-17;0.230016;799.786;
34740;0.998713;63.7376;734.82;0.00031197;1.82226e-17;0.229508;799.786;
34750;0.998713;63.7375;734.821;0.000311281;1.80014e-17;0.229001;799.787;
34760;0.998714;63.7373;734.822;0.000310593;1.77829e-17;0.228495;799.787;
34770;0.998715;63.7372;734.822;0.000309906;1.75671e-17;0.22799;799.787;
34780;0.998715;63.737;734.823;0.000309221;1.73539e-17;0.227486;799.787;
34790;0.998716;63.7369;734.824;0.000308538;1.71433e-17;0.226983;799.787;
34800;0.998716;63.7368;734.824;0.000307856;1.69352e-17;0.226481;799.787;
34810;0.998717;63.7366;734.825;0.000307175;1.67297e-17;0.225981;799.787;
34820;0.998718;63.7365;734.826;0.000306496;1.65266e-17;0.225481;799.787;
34830;0.998718;63.7364;734.826;0.000305819;1.6326e-17;0.224983;799.787;
34840;0.998719;63.7362;734.827;0.000305143;1.61279e-17;0.224486;799.787;
34850;0.99872;63.7361;734.828;0.000304469;1.59321e-17;0.22399;799.787;
34860;0.99872;63.7359;734.828;0.000303796;1.57388e-17;0.223495;799.787;
34870;0.998721;63.7358;734.829;0.000303124;1.55478e-17;0.223001;799.787;
34880;0.998721;63.7357;734.83;0.000302454;1.53591e-17;0.222508;799.787;
34890;0.998722;63.7355;734.83;0.000301786;1.51727e-17;0.222016;799.787;
34900;0.998723;63.7354;734.831;0.000301119;1.49885e-17;0.221526;799.787;
34910;0.998723;63.7353;734.832;0.000300453;1.48066e-17;0.221036;799.787;
34920;0.998724;63.7351;734.832;0.000299789;1.46269e-17;0.220548;799.787;
34930;0.998724;63.735;734.833;0.000299127;1.44494e-17;0.22006;799.787;
34940;0.998725;63.7349;734.834;0.000298466;1.4274e-17;0.219574;799.787;
34950;0.998726;63.7347;734.834;0.000297806;1.41007e-17;0.219089;799.787;
34960;0.998726;63.7346;734.835;0.000297148;1.39296e-17;0.218605;799.787;
34970;0.998727;63.7345;734.836;0.000296491;1.37605e-17;0.218121;799.787;
34980;0.998727;63.7343;734.836;0.000295836;1.35935e-17;0.217639;799.787;
34990;0.998728;63.7342;734.837;0.000295182;1.34285e-17;0.217158;799.787;
35000;0.998729;63.7341;734.837;0.000294529;1.32656e-17;0.216678;799.787;
35010;0.998729;63.7339;734.838;0.000293878;1.31046e-17;0.2162;799.787;
35020;0.99873;63.7338;734.839;0.000293229;1.29455e-17;0.215722;799.787;
35030;0.99873;63.7337;734.839;0.000292581;1.27884e-17;0.215245;799.787;
35040;0.998731;63.7335;734.84;0.000291934;1.26332e-17;0.214769;799.787;
35050;0.998732;63.7334;734.841;0.000291289;1.24799e-17;0.214295;799.787;
35060;0.998732;63.7333;734.841;0.000290645;1.23284e-17;0.213821;799.787;
35070;0.998733;63.7331;734.842;0.000290003;1.21788e-17;0.213349;799.787;
35080;0.998733;63.733;734.843;0.000289362;1.2031e-17;0.212877;799.787;
35090;0.998734;63.7329;734.843;0.000288722;1.18849e-17;0.212407;799.787;
35100;0.998735;63.7328;734.844;0.000288084;1.17407e-17;0.211937;799.788;
35110;0.998735;63.7326;734.844;0.000287447;1.15982e-17;0.211469;799.788;
35120;0.998736;63.7325;734.845;0.000286812;1.14574e-17;0.211002;799.788;
35130;0.998736;63.7324;734.846;0.000286178;1.13184e-17;0.210535;799.788;
35140;0.998737;63.7322;734.846;0.000285546;1.1181e-17;0.21007;799.788;
35150;0.998738;63.7321;734.847;0.000284915;1.10453e-17;0.209606;799.788;
35160;0.998738;63.732;734.848;0.000284285;1.09112e-17;0.209143;799.788;
35170;0.998739;63.7319;734.848;0.000283656;1.07788e-17;0.20868;799.788;
35180;0.998739;63.7317;734.849;0.00028303;1.0648e-17;0.208219;799.788;
35190;0.99874;63.7316;734.849;0.000282404;1.05188e-17;0.207759;799.788;
35200;0.99874;63.7315;734.85;0.00028178;1.03911e-17;0.2073;799.788;
35210;0.998741;63.7314;734.851;0.000281157;1.0265e-17;0.206842;799.788;
35220;0.998742;63.7312;734.851;0.000280536;1.01404e-17;0.206385;799.788;
35230;0.998742;63.7311;734.852;0.000279916;1.00173e-17;0.205928;799.788;
35240;0.998743;63.731;734.852;0.000279297;9.89573e-18;0.205473;799.788;
35250;0.998743;63.7309;734.853;0.00027868;9.77563e-18;0.205019;799.788;
35260;0.998744;63.7307;734.854;0.000278064;9.65698e-18;0.204566;799.788;
35270;0.998744;63.7306;734.854;0.000277449;9.53978e-18;0.204114;799.788;
